source,target,weight
California-Santa Cruz,Arizona,13
California-Santa Cruz,Western Washington,6
California-Santa Cruz,UCLA,1
California-Santa Cruz,Utah,7
California-Santa Cruz,San Diego State,11
California-Santa Cruz,Cal Poly-SLO,6
California-Santa Cruz,Western Washington University,11
California-Santa Cruz,Dartmouth,7
California-Santa Cruz,Texas-Dallas,9
California-Santa Cruz,Connecticut,13
California-Santa Cruz,Michigan State,13
California-Santa Cruz,Washington,11
California-Santa Cruz,Lewis & Clark,11
Humboldt State,Las Positas,11
Humboldt State,California,8
Humboldt State,Sacramento State,11
Humboldt State,California-Santa Cruz,7
Humboldt State,Fresno State,11
Humboldt State,California-Davis,6
Humboldt State,Nevada-Reno,15
Humboldt State,Sonoma State,15
Humboldt State,Arizona,9
Humboldt State,Southern California,9
Humboldt State,Stanford,6
Humboldt State,New Mexico,9
Humboldt State,Oregon State,8
Humboldt State,Lewis & Clark College,8
Humboldt State,Washington,13
Humboldt State,Portland State,13
Humboldt State,Lewis & Clark,15
Humboldt State,Utah State,13
Humboldt State,Whitworth,8
Humboldt State,UCLA,4
Humboldt State,Whitman,5
Humboldt State,Carleton College-GoP,3
Las Positas,Humboldt State,10
Las Positas,California-Santa Cruz,13
Las Positas,Fresno State,11
Las Positas,Sacramento State,11
Las Positas,California-Davis,12
Las Positas,California,6
Las Positas,Santa Clara,0
Las Positas,Nevada-Reno,13
Las Positas,Cal Poly-SLO,4
Las Positas,Southern California,7
Las Positas,Lewis & Clark,12
Las Positas,Washington,13
Las Positas,Arizona,13
Las Positas,Whitman,6
Las Positas,North Texas,11
Sacramento State,California-Davis,3
Sacramento State,Humboldt State,5
Sacramento State,California,4
Sacramento State,Las Positas,8
Sacramento State,Fresno State,11
Sacramento State,California-Santa Cruz,5
Sacramento State,San Jose State,15
Sacramento State,Oregon,10
Sacramento State,Carleton College-GoP,2
Sacramento State,Claremont,9
Fresno State,California-Santa Cruz,1
Fresno State,Las Positas,2
Fresno State,California-Davis,1
Fresno State,Sacramento State,2
Fresno State,Humboldt State,2
Fresno State,San Jose State,8
Stanford,Sonoma State,13
Stanford,Chico State,2
Stanford,Santa Clara,13
Stanford,Nevada-Reno,5
Stanford,San Jose State,13
Stanford,California,11
Stanford,California-Davis,2
Stanford,Southern California,8
Stanford,Arizona,14
Stanford,Humboldt State,13
Stanford,California-San Diego,12
Stanford,Oregon State,12
Stanford,Brigham Young,10
Stanford,British Columbia,13
Stanford,Cal Poly-SLO,10
Stanford,Western Washington,12
Stanford,Whitman,13
Stanford,Victoria,11
Stanford,Connecticut,12
Stanford,California-Santa Barbara,11
Stanford,Texas-Dallas,13
Stanford,Washington,6
Stanford,Wisconsin,10
Stanford,Northwestern,11
Stanford,Minnesota,6
Stanford,Washington University,10
Stanford,Cal Poly-Pomona,13
Stanford,Colorado School of Mines,11
Stanford,North Texas,2
Stanford,Duke,8
Sonoma State,Stanford,6
Sonoma State,Santa Clara,10
Sonoma State,San Jose State,13
Sonoma State,Chico State,5
Sonoma State,Nevada-Reno,6
Sonoma State,Humboldt State,12
Sonoma State,Occidental,6
Sonoma State,Air Force,5
Santa Clara,Nevada-Reno,13
Santa Clara,Sonoma State,13
Santa Clara,Stanford,8
Santa Clara,San Jose State,13
Santa Clara,Chico State,15
Santa Clara,California-Santa Cruz,10
Santa Clara,Las Positas,15
Santa Clara,UCLA,7
Santa Clara,California-San Diego,13
Santa Clara,Northern Arizona,10
Santa Clara,California-Santa Barbara,9
Santa Clara,British Columbia,6
Santa Clara,Southern California,3
Santa Clara,Illinois,6
Santa Clara,California-Davis,9
Santa Clara,Western Washington,6
Santa Clara,Colorado State University,5
Santa Clara,Brigham Young,2
Santa Clara,Arizona,11
Santa Clara,California,2
Santa Clara,Whitman,8
Santa Clara,Texas,13
Nevada-Reno,Santa Clara,8
Nevada-Reno,San Jose State,13
Nevada-Reno,Chico State,13
Nevada-Reno,Stanford,6
Nevada-Reno,Sonoma State,13
Nevada-Reno,Las Positas,12
Nevada-Reno,Humboldt State,14
Nevada-Reno,Oregon State,8
Nevada-Reno,Washington,13
Nevada-Reno,Whitman,3
Nevada-Reno,Lewis & Clark College,15
Nevada-Reno,Washington State,15
Nevada-Reno,Air Force,6
Nevada-Reno,Occidental,11
Nevada-Reno,Carleton College-GoP,8
Nevada-Reno,Southern California,1
Nevada-Reno,Arizona,4
Nevada-Reno,Colorado-Denver,13
Nevada-Reno,Utah State,5
Nevada-Reno,Utah,12
Chico State,San Jose State,13
Chico State,Stanford,13
Chico State,Nevada-Reno,11
Chico State,Sonoma State,12
Chico State,Santa Clara,0
Chico State,California-Davis,7
Chico State,California-Santa Cruz,15
Chico State,California-Santa Barbara,10
Chico State,California,11
Chico State,New Mexico,15
Chico State,California-San Diego,11
Chico State,North Texas,9
Chico State,Montana State,10
Chico State,Northern Arizona,10
Chico State,California-Irvine,13
Chico State,Florida,4
Chico State,Miami,10
Chico State,Cal Poly-Pomona,13
San Jose State,Chico State,5
San Jose State,Nevada-Reno,6
San Jose State,Sonoma State,7
San Jose State,Santa Clara,5
San Jose State,Stanford,2
San Jose State,Fresno State,15
San Jose State,Sacramento State,8
San Jose State,Texas,10
San Jose State,Whitman,0
San Jose State,California,7
Minnesota-Duluth,Minnesota,5
Minnesota-Duluth,Northern Iowa,13
Minnesota-Duluth,Wisconsin-Milwaukee,9
Minnesota-Duluth,Marquette,15
Minnesota-Duluth,Carleton College-CUT,5
Minnesota-Duluth,Minnesota State-Mankato,7
Minnesota-Duluth,North Dakota State,13
Minnesota-Duluth,Northwestern,9
Minnesota-Duluth,Wisconsin-Platteville,8
Minnesota-Duluth,Wisconsin-Oshkosh,4
Minnesota-Duluth,UW Stevens Point,15
Minnesota-Duluth,Wisconsin-Eau Claire,8
Minnesota-Duluth,Florida State,9
Minnesota-Duluth,Tennessee-Chattanooga,12
Minnesota-Duluth,Auburn,3
Minnesota-Duluth,Notre Dame,10
Minnesota-Duluth,Mississippi State,13
Minnesota-Duluth,Georgia Southern,14
Northern Iowa,Marquette,7
Northern Iowa,Minnesota-Duluth,10
Northern Iowa,Minnesota,3
Northern Iowa,Carleton College-CUT,3
Northern Iowa,Wisconsin-Milwaukee,13
Northern Iowa,Minnesota State-Mankato,10
Northern Iowa,Nebraska-Omaha,13
Northern Iowa,Nebraska,13
Northern Iowa,Iowa State,2
Northern Iowa,Creighton,13
Northern Iowa,Iowa,5
Northern Iowa,Baylor,9
Northern Iowa,Trinity,13
Northern Iowa,LSU,11
Northern Iowa,Rice,7
Northern Iowa,North Texas,14
Northern Iowa,DePaul,11
Northern Iowa,Grand Valley State,4
Northern Iowa,Loyola-Chicago,4
Northern Iowa,Michigan,6
Northern Iowa,Toledo,8
Northern Iowa,Wisconsin-Platteville,9
Northern Iowa,Wisconsin,10
Northern Iowa,Southern Illinois-Edwardsville,13
Northern Iowa,Saint Louis University,5
Carleton College-CUT,Minnesota,12
Carleton College-CUT,Marquette,13
Carleton College-CUT,Northern Iowa,13
Carleton College-CUT,Minnesota-Duluth,13
Carleton College-CUT,Iowa State,12
Carleton College-CUT,Wisconsin,11
Carleton College-CUT,Wisconsin-Milwaukee,15
Carleton College-CUT,North Dakota State,13
Carleton College-CUT,Minnesota State-Mankato,13
Carleton College-CUT,Harvard,14
Carleton College-CUT,Georgia,13
Carleton College-CUT,Virginia Tech,13
Carleton College-CUT,North Carolina,11
Carleton College-CUT,North Carolina State,13
Carleton College-CUT,Oregon,15
Carleton College-CUT,Brown,8
Carleton College-CUT,Emory,13
Carleton College-CUT,Pittsburgh,11
Carleton College-CUT,Kansas,13
Carleton College-CUT,Central Florida,8
Carleton College-CUT,Brigham Young,10
Carleton College-CUT,Tufts,13
Carleton College-CUT,Kennesaw State,15
Carleton College-CUT,Northeastern,15
Carleton College-CUT,Washington,13
Carleton College-CUT,Colorado State,11
Carleton College-CUT,California,12
Carleton College-CUT,Colorado,8
Carleton College-CUT,Ohio State,9
Iowa,Wisconsin,10
Iowa,Wisconsin-Whitewater,13
Iowa,Minnesota,15
Iowa,Iowa State,10
Iowa,Minnesota State-Mankato,13
Iowa,Marquette,12
Iowa,Creighton,13
Iowa,Nebraska-Omaha,13
Iowa,Nebraska,13
Iowa,Northern Iowa,13
Iowa,Saint Louis University,8
Iowa,Wisconsin- La Crosse,13
Iowa,Indiana,12
Iowa,Drake,15
Iowa,Cornell College,15
Iowa,Ball State,13
Iowa,Middle Tennessee State,15
Iowa,Southern Indiana,15
Iowa,Miami Ohio,15
Minnesota State-Mankato,Wisconsin-Whitewater,13
Minnesota State-Mankato,Minnesota,2
Minnesota State-Mankato,Iowa State,4
Minnesota State-Mankato,Wisconsin,4
Minnesota State-Mankato,Iowa,9
Minnesota State-Mankato,Minnesota-Duluth,8
Minnesota State-Mankato,Northern Iowa,15
Minnesota State-Mankato,Carleton College-CUT,4
Minnesota State-Mankato,North Dakota State,15
Minnesota State-Mankato,Wisconsin-Oshkosh,9
Minnesota State-Mankato,Wisconsin-Platteville,9
Minnesota State-Mankato,Northwestern,6
Minnesota State-Mankato,Wisconsin-Eau Claire,12
Minnesota State-Mankato,UW Stevens Point,15
Minnesota State-Mankato,Texas-San Antonio,11
Minnesota State-Mankato,Texas A&M,11
Minnesota State-Mankato,Alabama-Birmingham,9
Minnesota State-Mankato,Sul Ross State,12
Minnesota State-Mankato,Texas State,7
Minnesota State-Mankato,Texas Christian,12
Minnesota State-Mankato,Trinity,10
Winona State,St John's,15
Winona State,Michigan Tech,7
Winona State,St. Thomas,12
Winona State,St Olaf,6
Winona State,Carleton College-GoP,3
Winona State,Macalester,11
Winona State,Bethel,13
Winona State,Brandeis,8
Winona State,Rose-Hulman,7
Winona State,Oberlin,6
Winona State,Puget Sound,8
Winona State,Milwaukee School of Engineering,10
Winona State,Coe,13
Winona State,Marquette,4
Winona State,Loyola-Chicago,11
Winona State,Truman State,9
Winona State,Wisconsin-Whitewater,12
Winona State,Illinois-Chicago,13
Winona State,Grand Valley State,3
Winona State,Minnesota,8
Winona State,Carleton Hot Karls,13
St John's,Winona State,6
St John's,Michigan Tech,7
St John's,St. Thomas,15
St John's,St Olaf,4
St John's,Carleton Hot Karls,11
St John's,Macalester,12
St John's,Bethel,8
St John's,Missouri State,10
St John's,Missouri,7
St John's,Wisconsin-Milwaukee,13
St John's,Luther,4
St John's,Cornell College,13
St John's,Indiana,7
St John's,Wisconsin- La Crosse,11
St John's,Nebraska-Omaha,15
St Olaf,St. Thomas,15
St Olaf,St John's,13
St Olaf,Winona State,7
St Olaf,Luther,7
St Olaf,Wisconsin-Platteville,15
St Olaf,Carleton Hot Karls,15
St Olaf,Macalester,15
St Olaf,Carleton College-GoP,4
St Olaf,Puget Sound,9
St Olaf,Indiana Wesleyan,11
St Olaf,North Park,10
St Olaf,Portland,8
St Olaf,Missouri S&T,8
St Olaf,Brandeis,8
St Olaf,Ohio Northern,11
St Olaf,Missouri,12
St Olaf,Missouri State,13
St Olaf,Marquette,13
St. Thomas,St Olaf,12
St. Thomas,St John's,13
St. Thomas,Winona State,15
St. Thomas,Michigan Tech,2
St. Thomas,Macalester,12
St. Thomas,Wisconsin-Platteville,14
St. Thomas,Carleton College-GoP,4
St. Thomas,Bethel,15
St. Thomas,Wisconsin-Eau Claire,6
St. Thomas,Wisconsin,11
St. Thomas,Wisconsin- La Crosse,13
St. Thomas,Drake,13
St. Thomas,Minnesota,9
Macalester,Wisconsin-Platteville,13
Macalester,Carleton College-GoP,7
Macalester,Carleton Hot Karls,10
Macalester,Luther,7
Macalester,Winona State,12
Macalester,St. Thomas,15
Macalester,St John's,13
Macalester,St Olaf,10
Macalester,Milwaukee School of Engineering,11
Macalester,Pacific Lutheran,11
Macalester,Michigan Tech,10
Macalester,Portland,9
Macalester,Oberlin,10
Macalester,Minnesota,8
Macalester,Bethel,13
Carleton Hot Karls,Luther,4
Carleton Hot Karls,Wisconsin-Platteville,8
Carleton Hot Karls,Macalester,11
Carleton Hot Karls,Carleton College-GoP,1
Carleton Hot Karls,St John's,10
Carleton Hot Karls,St Olaf,10
Carleton Hot Karls,Bethel,8
Carleton Hot Karls,California-San Diego,5
Carleton Hot Karls,Georgia College,7
Carleton Hot Karls,Appalachian State,4
Carleton Hot Karls,Georgia Southern,6
Carleton Hot Karls,North Florida,9
Carleton Hot Karls,Florida,6
Carleton Hot Karls,Charleston,9
Carleton Hot Karls,Northwestern-St. Paul,11
Carleton Hot Karls,Drake,7
Carleton Hot Karls,Indiana,2
Carleton Hot Karls,Minnesota,10
Carleton Hot Karls,Wisconsin- La Crosse,13
Carleton Hot Karls,Coe,15
Carleton Hot Karls,Creighton,12
Carleton Hot Karls,Winona State,6
Stephen F. Austin,North Texas,13
Stephen F. Austin,Texas Tech,1
Stephen F. Austin,Texas-Arlington,13
Stephen F. Austin,Baylor,6
Stephen F. Austin,Texas Christian,5
Stephen F. Austin,Southern Methodist,9
Stephen F. Austin,Colorado State,10
Stephen F. Austin,Wisconsin,6
Stephen F. Austin,Texas-Dallas,11
Stephen F. Austin,Texas,15
Stephen F. Austin,Texas State,15
North Texas,Stephen F. Austin,4
North Texas,Texas Tech,4
North Texas,Texas-Arlington,11
North Texas,Baylor,7
North Texas,Texas-Dallas,9
North Texas,Southern Methodist,10
North Texas,Texas Christian,8
North Texas,Oklahoma State,0
North Texas,Kansas State,9
North Texas,Nebraska,4
North Texas,John Brown,2
North Texas,Texas State,13
North Texas,Stephen F Austin,5
North Texas,Sam Houston State,13
North Texas,Colorado College,15
North Texas,Texas-San Antonio,12
North Texas,Oklahoma,15
North Texas,Rice,10
North Texas,Wisconsin-Milwaukee,10
North Texas,Texas A&M,13
North Texas,Northern Iowa,13
North Texas,Colorado State,15
North Texas,Wisconsin,10
North Texas,Stanford,13
North Texas,Chico State,11
North Texas,California-Davis,8
North Texas,Las Positas,8
Baylor,Texas-Arlington,13
Baylor,North Texas,8
Baylor,Stephen F. Austin,13
Baylor,Texas-Dallas,5
Baylor,Texas Christian,9
Baylor,Texas Tech,6
Baylor,Saint Louis,12
Baylor,Texas State,15
Baylor,Sam Houston State,12
Baylor,Stephen F Austin,13
Baylor,Oklahoma,10
Baylor,Nebraska,13
Baylor,Oklahoma State,10
Baylor,Northern Iowa,13
Baylor,LSU,11
Baylor,Trinity,13
Baylor,Wisconsin-Milwaukee,13
Baylor,Wisconsin,15
Texas-Arlington,Baylor,6
Texas-Arlington,North Texas,7
Texas-Arlington,Stephen F. Austin,8
Texas-Arlington,Texas Tech,2
Texas-Arlington,Southern Methodist,8
Texas Tech,North Texas,13
Texas Tech,Stephen F. Austin,13
Texas Tech,Texas-Arlington,13
Texas Tech,Texas-Dallas,9
Texas Tech,Texas Christian,1
Texas Tech,Baylor,15
Texas Tech,Texas A&M,8
Texas Tech,Kansas,7
Texas Tech,Southern Methodist,13
Texas Tech,Oklahoma,15
Texas Tech,Rice,14
Texas Tech,John Brown,15
Texas Tech,Kansas State,15
Texas Tech,Vermont,11
Texas Tech,Michigan,10
Texas Tech,Illinois,7
Texas Tech,Purdue,10
Texas Tech,Wisconsin-Whitewater,13
Texas Tech,Alabama,8
Texas Tech,Florida,13
Texas Tech,Sul Ross State,15
Texas Tech,Mississippi State,13
Texas Tech,Georgia State,13
Texas Christian,Southern Methodist,13
Texas Christian,Texas-Dallas,13
Texas Christian,North Texas,12
Texas Christian,Texas Tech,0
Texas Christian,Baylor,7
Texas Christian,Stephen F. Austin,10
Texas Christian,Texas State,13
Texas Christian,Mississippi,12
Texas Christian,North Florida,7
Texas Christian,Mississippi State,5
Texas Christian,Florida,1
Texas Christian,Minnesota State-Mankato,9
Southern Methodist,Texas Christian,3
Southern Methodist,Texas-Dallas,11
Southern Methodist,North Texas,11
Southern Methodist,Stephen F. Austin,5
Southern Methodist,Texas-Arlington,12
Southern Methodist,Texas Tech,2
Southern Methodist,Rice,2
Southern Methodist,Oklahoma,0
Southern Methodist,Stephen F Austin,7
Texas-Dallas,North Texas,8
Texas-Dallas,Southern Methodist,7
Texas-Dallas,Texas Christian,5
Texas-Dallas,Texas-Dallas,3
Texas-Dallas,Texas Tech,12
Texas-Dallas,Baylor,13
Texas-Dallas,Colorado,9
Texas-Dallas,Saint Louis,15
Texas-Dallas,Texas A&M,11
Texas-Dallas,Oklahoma,5
Texas-Dallas,Colorado College,1
Texas-Dallas,Texas-San Antonio,7
Texas-Dallas,Texas State,12
Texas-Dallas,Stephen F Austin,5
Texas-Dallas,Colorado State,6
Texas-Dallas,LSU,10
Texas-Dallas,Wisconsin,7
Texas-Dallas,Stephen F. Austin,8
Texas-Dallas,Texas,8
Texas-Dallas,Iowa State,11
Texas-Dallas,Illinois,12
Texas-Dallas,Utah,12
Texas-Dallas,Alabama-Huntsville,13
Texas-Dallas,Kennesaw State,13
Texas-Dallas,Brown,10
Texas-Dallas,Northeastern,10
Texas-Dallas,South Florida,12
Texas-Dallas,Illinois State,9
Texas-Dallas,Central Florida,11
Texas-Dallas,Pittsburgh,10
Texas-Dallas,Michigan,9
Texas-Dallas,Western Washington University,11
Texas-Dallas,Cal Poly-SLO,6
Texas-Dallas,California-Santa Cruz,13
Texas-Dallas,Dartmouth,13
Texas-Dallas,Stanford,11
Texas-Dallas,Colorado State University,9
Catholic,Roanoke,11
Catholic,Navy,7
Catholic,Richmond,5
Catholic,Christopher Newport,7
Catholic,St Mary's Maryland,15
Catholic,Franklin & Marshall,13
Catholic,New Jersey Tech,13
Catholic,Villanova,7
Catholic,Swarthmore,0
Catholic,Franciscan,9
Catholic,Brandeis,6
Catholic,Bentley,6
Catholic,Muhlenberg,11
Catholic,Kenyon,15
Roanoke,Catholic,7
Roanoke,Richmond,2
Roanoke,Navy,4
Roanoke,Shenandoah,11
Shenandoah,Mary Washington,8
Shenandoah,Christopher Newport,2
Shenandoah,St Mary's Maryland,11
Shenandoah,Roanoke,9
Shenandoah,George Washington,14
Shenandoah,American,11
Shenandoah,Georgetown,13
Shenandoah,Pennsylvania,8
Shenandoah,Maryland,6
St Mary's Maryland,Christopher Newport,2
St Mary's Maryland,Mary Washington,4
St Mary's Maryland,Shenandoah,7
St Mary's Maryland,Catholic,2
St Mary's Maryland,Maryland-Baltimore County,7
St Mary's Maryland,Towson,8
St Mary's Maryland,SUNY-Oneonta,3
St Mary's Maryland,Delaware,3
St Mary's Maryland,SUNY Oneonta,7
St Mary's Maryland,Lancaster Bible,9
Whitman,Montana State,9
Whitman,Oregon,8
Whitman,Boise State,13
Whitman,Oregon State,13
Whitman,Utah State,13
Whitman,Utah,11
Whitman,Willamette University,13
Whitman,Portland,15
Whitman,Lewis & Clark,13
Whitman,Seattle,15
Whitman,Brigham Young,9
Whitman,Victoria,11
Whitman,Cal Poly-SLO,7
Whitman,Western Washington,6
Whitman,British Columbia,9
Whitman,Stanford,10
Whitman,Washington,13
Whitman,Nevada-Reno,8
Whitman,Lewis & Clark College,15
Whitman,Gonzaga,15
Whitman,Texas,13
Whitman,San Jose State,13
Whitman,Santa Clara,10
Whitman,California,5
Whitman,Las Positas,7
Whitman,Humboldt State,9
Willamette University,Portland,1
Willamette University,Whitman,0
Willamette University,Pacific Lutheran,2
Willamette University,Whitworth,6
Willamette University,Puget Sound,4
Willamette University,Seattle,15
Willamette University,Gonzaga,8
Willamette University,Washington,4
Willamette University,Lewis & Clark,3
Willamette University,Western Washington University,14
Willamette University,Oregon State,14
Pacific Lutheran,Portland,4
Pacific Lutheran,Willamette University,13
Pacific Lutheran,Lewis & Clark,5
Pacific Lutheran,Puget Sound,8
Pacific Lutheran,Seattle,3
Pacific Lutheran,Washington,1
Pacific Lutheran,Washington State,7
Pacific Lutheran,Oregon State,2
Pacific Lutheran,Western Washington University,12
Pacific Lutheran,Whitworth,7
Pacific Lutheran,Western Washington,15
Pacific Lutheran,Michigan Tech,4
Pacific Lutheran,Macalester,8
Pacific Lutheran,Milwaukee School of Engineering,11
Pacific Lutheran,Brandeis,3
Lewis & Clark,Whitworth,15
Lewis & Clark,Seattle,13
Lewis & Clark,Puget Sound,1
Lewis & Clark,Whitman,10
Lewis & Clark,Pacific Lutheran,13
Lewis & Clark,Western Washington University,13
Lewis & Clark,Willamette University,13
Lewis & Clark,Washington,11
Lewis & Clark,Gonzaga,0
Lewis & Clark,Western Washington,13
Lewis & Clark,Portland,13
Lewis & Clark,Idaho,13
Lewis & Clark,Portland State,1
Lewis & Clark,Humboldt State,2
Lewis & Clark,Arizona,9
Lewis & Clark,Las Positas,8
Lewis & Clark,California-Santa Cruz,9
Whitworth,Lewis & Clark,7
Whitworth,Puget Sound,13
Whitworth,Seattle,10
Whitworth,Portland,4
Whitworth,Willamette University,13
Whitworth,Washington,5
Whitworth,Gonzaga,13
Whitworth,Pacific Lutheran,12
Whitworth,Washington State,12
Whitworth,Portland State,15
Whitworth,Western Washington University,13
Whitworth,Boise State,12
Whitworth,Oregon State,7
Whitworth,UCLA,7
Whitworth,Humboldt State,9
Whitworth,Utah State,8
Puget Sound,Seattle,13
Puget Sound,Whitworth,11
Puget Sound,Lewis & Clark,13
Puget Sound,Portland,7
Puget Sound,Pacific Lutheran,13
Puget Sound,Willamette University,15
Puget Sound,Western Washington,13
Puget Sound,Gonzaga,7
Puget Sound,Montana,13
Puget Sound,St Olaf,10
Puget Sound,North Park,10
Puget Sound,Indiana Wesleyan,8
Puget Sound,Winona State,11
Puget Sound,Grinnell,8
Puget Sound,Portland State,13
Puget Sound,Oregon,3
Puget Sound,Lewis & Clark College,11
Puget Sound,Washington State,15
Seattle,Puget Sound,0
Seattle,Lewis & Clark,3
Seattle,Whitworth,5
Seattle,Whitman,0
Seattle,Pacific Lutheran,15
Seattle,Willamette University,0
