source,target,weight
DePaul,Bradley,9
DePaul,Eastern Illinois,8
DePaul,Wisconsin- La Crosse,6
DePaul,Minnesota,7
DePaul,Illinois,4
Grand Valley State,Northern Iowa,13
Grand Valley State,DePaul,13
Grand Valley State,Michigan,8
Grand Valley State,Loyola-Chicago,9
Grand Valley State,Wisconsin-Whitewater,12
Grand Valley State,Wisconsin-Milwaukee,10
Grand Valley State,Wisconsin-Stout,13
Grand Valley State,Illinois-Chicago,12
Grand Valley State,Southern Illinois-Edwardsville,13
Grand Valley State,Wheaton Illinois,13
Grand Valley State,Marquette,11
Grand Valley State,Olivet Nazarene,13
Grand Valley State,Winona State,13
Missouri State,Wisconsin,7
Missouri State,Washington University,13
Missouri State,Wisconsin-Milwaukee,13
Missouri State,Illinois,9
Missouri State,Loyola-Chicago,0
Missouri State,DePaul,9
Missouri State,Missouri,11
Missouri State,St John's,13
Missouri State,St Olaf,9
Wisconsin- La Crosse,Illinois,6
Wisconsin- La Crosse,Eastern Illinois,11
Wisconsin- La Crosse,Bradley,2
Wisconsin- La Crosse,DePaul,5
Wisconsin- La Crosse,Minnesota,10
Wisconsin- La Crosse,Creighton,13
Wisconsin- La Crosse,Nebraska-Omaha,11
Wisconsin- La Crosse,Iowa,8
Wisconsin- La Crosse,St John's,10
Wisconsin- La Crosse,Carleton Hot Karls,12
Wisconsin- La Crosse,Bethel,15
Wisconsin- La Crosse,Chicago,15
Wisconsin- La Crosse,Wisconsin-Eau Claire,10
Wisconsin- La Crosse,Drake,13
Wisconsin- La Crosse,St. Thomas,10
Wisconsin- La Crosse,Wisconsin,11
Bradley,DePaul,7
Bradley,Wisconsin- La Crosse,7
Bradley,Illinois,10
Bradley,Eastern Illinois,11
Bowdoin,SUNY-Geneseo,13
Bowdoin,Kenyon,13
Bowdoin,Jefferson,13
Bowdoin,Haverford,13
Bowdoin,Brandeis,13
Bowdoin,Bates College,13
Bowdoin,Bentley,13
Bowdoin,Ithaca,5
Bowdoin,Colgate,11
Bowdoin,Rensselaer Polytech,9
Bowdoin,Army,12
Bowdoin,Boston University,14
Bowdoin,Rhode Island,13
Bentley,Brandeis,5
Bentley,Franciscan,8
Bentley,Catholic,13
Bentley,Swarthmore,13
Bentley,Bowdoin,8
Bentley,SUNY-Geneseo,13
Bentley,Army,13
Bentley,Amherst College,10
Bentley,Bates College,6
Bentley,Massachusetts-Lowell,12
Bentley,Worcester Polytech,13
Emerson,Bates College,10
Emerson,Colby,2
Emerson,Ithaca,8
Emerson,Skidmore,3
Emerson,SUNY-Buffalo,0
Emerson,Siena,13
Alabama-Birmingham,Texas A&M,11
Alabama-Birmingham,Texas-San Antonio,11
Alabama-Birmingham,Minnesota State-Mankato,11
Alabama-Birmingham,Georgia State,8
Alabama-Birmingham,Trinity,13
Alabama-Birmingham,Alabama,4
Alabama-Birmingham,Florida,1
Alabama-Birmingham,Mississippi,10
Alabama-Birmingham,Southern Mississippi,15
Alabama-Birmingham,Kennesaw State,8
Alabama-Birmingham,Kentucky,6
Alabama-Birmingham,LSU,15
Mississippi,North Florida,7
Mississippi,Texas Christian,6
Mississippi,Texas State,11
Mississippi,Texas A&M,13
Mississippi,Alabama,2
Mississippi,Trinity,8
Mississippi,Alabama-Birmingham,4
Mississippi,Southern Mississippi,11
Mississippi,Vanderbilt,5
Mississippi,Illinois State,13
Mississippi,LSU,8
Mississippi,Mississippi State,5
Texas Christian,Texas State,13
Texas Christian,Mississippi,12
Texas Christian,North Florida,7
Texas Christian,Mississippi State,5
Texas Christian,Florida,1
Texas Christian,Minnesota State-Mankato,9
Georgia State,Sul Ross State,11
Georgia State,Sam Houston State,11
Georgia State,Florida State,11
Georgia State,Alabama-Birmingham,10
Georgia State,North Florida,12
Georgia State,LSU,15
Georgia State,Texas Tech,2
Georgia State,Mississippi State,15
Georgia State,Vanderbilt,13
Georgia State,Kentucky,13
Georgia State,Illinois State,15
Georgia State,Clemson,11
Georgia State,Tulane,3
Georgia State,Harvard,4
Georgia State,Georgia Southern,12
Georgia State,Tennessee-Chattanooga,13
Sul Ross State,Georgia State,5
Sul Ross State,Florida State,13
Sul Ross State,Sam Houston State,11
Sul Ross State,Minnesota State-Mankato,10
Sul Ross State,Texas Tech,9
Sul Ross State,Wisconsin-Whitewater,12
Mississippi State,Trinity,9
Mississippi State,LSU,8
Mississippi State,Texas A&M,11
Mississippi State,Texas Christian,11
Mississippi State,Wisconsin-Whitewater,13
Mississippi State,Texas Tech,7
Mississippi State,Columbus State,13
Mississippi State,Georgia Southern,12
Mississippi State,Troy,13
Mississippi State,Central Arkansas,15
Mississippi State,Vanderbilt,7
Mississippi State,Georgia State,14
Mississippi State,Southern Mississippi,15
Mississippi State,Kentucky,11
Mississippi State,Mississippi,13
Mississippi State,Tennessee,9
Mississippi State,Cincinnati,3
Mississippi State,Alabama,5
Mississippi State,Minnesota-Duluth,12
Mississippi State,Clemson,11
SUNY-Fredonia,University of Pittsburgh,5
SUNY-Fredonia,Campbell,10
SUNY-Fredonia,Ohio,3
SUNY-Fredonia,Rhode Island,10
Rhode Island,North Carolina State,4
Rhode Island,Delaware,7
Rhode Island,Ohio,3
Rhode Island,New Hampshire,4
Rhode Island,SUNY-Fredonia,9
Rhode Island,Boston University,7
Rhode Island,Skidmore,7
Rhode Island,Army,2
Rhode Island,Dickinson,8
Rhode Island,Ursinus,15
Rhode Island,Rensselaer Polytech,10
Rhode Island,Vermont,11
Rhode Island,Cornell,0
Rhode Island,Bowdoin,5
Rhode Island,Wentworth,8
Rhode Island,Ithaca,15
Rhode Island,Saint Joseph's,5
Coe,Marquette,0
Coe,Loyola-Chicago,0
Coe,Winona State,2
Coe,Milwaukee School of Engineering,2
Coe,Southern Illinois-Edwardsville,6
Coe,Wisconsin-Stout,8
Coe,Carthage College,15
Coe,Minnesota,0
Coe,Kansas State,6
Coe,Chicago,10
Coe,Drake,5
Coe,Carleton Hot Karls,1
Coe,Cornell College,11
Coe,Bethel,3
Northern Illinois,Illinois State,4
Northern Illinois,Marquette,8
Northern Illinois,Wisconsin-Whitewater,7
Northern Illinois,Valparaiso,8
Northern Illinois,Olivet Nazarene,10
Northern Illinois,North Park,13
Northern Illinois,Southern Illinois-Edwardsville,11
Northern Illinois,Vanderbilt,3
Northern Illinois,Tennessee Tech,3
Northern Illinois,Arkansas State,14
Northern Illinois,Missouri,1
Northern Illinois,Ball State,2
Carthage College,North Park,1
Carthage College,Purdue,4
Carthage College,Truman State,1
Carthage College,Olivet Nazarene,7
Carthage College,Illinois State,3
Carthage College,Coe,0
Wisconsin-Stout,Grand Valley State,2
Wisconsin-Stout,Southern Illinois-Edwardsville,2
Wisconsin-Stout,Wheaton Illinois,3
Wisconsin-Stout,Illinois-Chicago,5
Wisconsin-Stout,Milwaukee School of Engineering,9
Wisconsin-Stout,Purdue,2
Wisconsin-Stout,Coe,9
Southern Illinois-Edwardsville,Wisconsin-Stout,12
Southern Illinois-Edwardsville,Grand Valley State,7
Southern Illinois-Edwardsville,Illinois-Chicago,8
Southern Illinois-Edwardsville,Wheaton Illinois,7
Southern Illinois-Edwardsville,Northern Illinois,7
Southern Illinois-Edwardsville,Coe,13
Southern Illinois-Edwardsville,Marquette,7
Southern Illinois-Edwardsville,Milwaukee School of Engineering,9
Southern Illinois-Edwardsville,Wisconsin,7
Southern Illinois-Edwardsville,Wisconsin-Milwaukee,13
Southern Illinois-Edwardsville,Northern Iowa,3
Southern Illinois-Edwardsville,Missouri,5
Drexel University,Tennessee-Chattanooga,9
Drexel University,William & Mary,5
Drexel University,Case Western Reserve,6
Drexel University,Vermont,4
Drexel University,James Madison,9
Drexel University,Virginia Commonwealth,15
Drexel University,George Washington,15
Drexel University,North Carolina,11
Drexel University,Maryland-Baltimore County,13
Drexel University,Shippensburg,13
Drexel University,Towson,11
Drexel University,Princeton,9
Drexel University,Liberty,10
Drexel University,Cedarville,12
Drexel University,West Chester,11
Williams,Liberty,13
Williams,Davidson,13
Williams,James Madison,12
Williams,Virginia Commonwealth,13
Williams,Richmond,12
Williams,SUNY-Binghamton,15
Williams,Connecticut,6
Williams,Georgetown,12
Williams,East Carolina,13
Williams,William & Mary,6
Williams,Drexel,15
Williams,North Carolina-Charlotte,11
Williams,Colgate,10
Williams,Rochester,9
Williams,Amherst Regional,12
Williams,Skidmore,15
Saint Louis University,Marquette,10
Saint Louis University,Iowa,11
Saint Louis University,Wisconsin-Milwaukee,9
Saint Louis University,Northern Iowa,11
Iowa,Saint Louis University,8
Iowa,Marquette,12
Iowa,Wisconsin,10
Iowa,Nebraska-Omaha,13
Iowa,Creighton,13
Iowa,Wisconsin- La Crosse,13
Iowa,Indiana,12
Iowa,Minnesota,15
Iowa,Drake,15
Iowa,Cornell College,15
Iowa,Ball State,13
Iowa,Middle Tennessee State,15
Iowa,Southern Indiana,15
Iowa,Miami Ohio,15
St John's,St Olaf,4
St John's,Missouri State,10
St John's,Missouri,7
St John's,Wisconsin-Milwaukee,13
St John's,Luther,4
St John's,Bethel,8
St John's,Cornell College,13
St John's,Indiana,7
St John's,Wisconsin- La Crosse,11
St John's,Nebraska-Omaha,15
Massachusetts-Lowell,Amherst College,9
Massachusetts-Lowell,Worcester Polytech,12
Massachusetts-Lowell,Bates College,6
Massachusetts-Lowell,Bentley,8
Massachusetts-Lowell,SUNY-Albany,6
Massachusetts-Lowell,SUNY-Stony Brook,13
Massachusetts-Lowell,Syracuse,3
Massachusetts-Lowell,Hofstra,7
Massachusetts-Lowell,Northeastern,9
Amherst College,Massachusetts-Lowell,12
Amherst College,Bates College,7
Amherst College,Bentley,11
Amherst College,Worcester Polytech,11
Amherst College,Tufts,5
Amherst College,SUNY-Oneonta,0
Amherst College,Yale,5
Amherst College,SUNY Oneonta,3
Amherst College,University of Massachusetts Amherst,0
Amherst College,Southern Connecticut State,1
Amherst College,Rutgers,3
Amherst College,Columbia,11
Amherst College,Wentworth,15
Worcester Polytech,Massachusetts-Lowell,5
Worcester Polytech,Amherst College,4
Worcester Polytech,Bates College,1
Worcester Polytech,Bentley,5
Worcester Polytech,Boston College,1
Worcester Polytech,Columbia,8
Worcester Polytech,Hartford,6
Worcester Polytech,Tufts,6
Worcester Polytech,University of Massachusetts Amherst,9
Worcester Polytech,Northeastern,8
Maryland-Baltimore County,West Chester,15
Maryland-Baltimore County,Millersville,15
Maryland-Baltimore County,Shippensburg,9
Maryland-Baltimore County,Drexel University,6
Maryland-Baltimore County,Towson,6
Maryland-Baltimore County,Princeton,2
Maryland-Baltimore County,North Carolina,9
Maryland-Baltimore County,Salisbury,15
Maryland-Baltimore County,St Mary's Maryland,10
Maryland-Baltimore County,SUNY-Oneonta,2
Maryland-Baltimore County,Delaware,5
Maryland-Baltimore County,Lancaster Bible,14
Maryland-Baltimore County,American,8
Middle Tennessee State,Belmont,13
Middle Tennessee State,Vanderbilt,10
Middle Tennessee State,Union Tennessee,12
Middle Tennessee State,Vanderbilt University,13
Middle Tennessee State,Southern Indiana,11
Middle Tennessee State,Miami Ohio,10
Middle Tennessee State,Iowa,6
Middle Tennessee State,Ball State,12
Middle Tennessee State,Missouri,12
Vanderbilt University,Belmont,7
Vanderbilt University,Union Tennessee,4
Vanderbilt University,Middle Tennessee State,5
The University of Texas at El Paso,Grand Canyon,8
The University of Texas at El Paso,University of New Mexico,1
The University of Texas at El Paso,Colorado State,5
The University of Texas at El Paso,Brigham Young,3
The University of Texas at El Paso,Arizona State,3
The University of Texas at El Paso,Air Force,6
The University of Texas at El Paso,Arizona,11
University of New Mexico,The University of Texas at El Paso,11
University of New Mexico,Brigham Young,11
University of New Mexico,Arizona State,11
University of New Mexico,Grand Canyon,13
University of New Mexico,Northern Arizona,13
Hofstra,NYU,7
Hofstra,SUNY-Binghamton,4
Hofstra,Columbia,7
Hofstra,Rowan,3
Hofstra,Cornell,7
Hofstra,Tufts,7
Hofstra,Marist,4
Hofstra,SUNY-Stony Brook,1
Hofstra,SUNY-Albany,10
Hofstra,Northeastern,10
Hofstra,Massachusetts-Lowell,8
Columbia,Rowan,10
Columbia,NYU,9
Columbia,Hofstra,8
Columbia,Marist,10
Columbia,Cornell,10
Columbia,SUNY-Stony Brook,8
Columbia,Tufts,6
Columbia,SUNY-Binghamton,9
Columbia,Hartford,11
Columbia,Worcester Polytech,6
Columbia,Boston College,2
Columbia,Amherst College,6
Columbia,University of Massachusetts Amherst,5
Columbia,Northeastern,10
SUNY-Stony Brook,Cornell,11
SUNY-Stony Brook,Tufts,11
SUNY-Stony Brook,NYU,9
SUNY-Stony Brook,SUNY-Binghamton,7
SUNY-Stony Brook,Columbia,2
SUNY-Stony Brook,Rowan,8
SUNY-Stony Brook,Hofstra,13
SUNY-Stony Brook,Massachusetts-Lowell,1
SUNY-Stony Brook,SUNY-Albany,13
SUNY-Stony Brook,Northeastern,4
SUNY-Stony Brook,Syracuse,4
East Carolina,West Chester,7
East Carolina,Virginia Commonwealth,7
East Carolina,Christopher Newport,8
East Carolina,RIT,9
East Carolina,Navy,12
East Carolina,American,14
East Carolina,William & Mary,8
East Carolina,Williams,10
East Carolina,Georgetown,13
East Carolina,Connecticut,8
East Carolina,George Mason,14
East Carolina,Princeton,15
Drexel,Cornell,13
Drexel,Temple,7
Drexel,George Mason,13
Drexel,Maryland,3
Drexel,Williams,6
Drexel,James Madison,12
Northwestern-St. Paul,Carleton Hot Karls,4
Northwestern-St. Paul,Indiana,2
Northwestern-St. Paul,Drake,4
Northwestern-St. Paul,Kansas State,7
Northwestern-St. Paul,Bethel,7
Northwestern-St. Paul,Creighton,7
Northwestern-St. Paul,Chicago,12
Drake,Carleton Hot Karls,11
Drake,Northwestern-St. Paul,13
Drake,Iowa,6
Drake,Coe,15
Drake,Luther,6
Drake,Nebraska-Omaha,15
Drake,Minnesota,3
Drake,Wisconsin- La Crosse,6
Drake,Wisconsin-Eau Claire,7
Drake,Wisconsin,5
Drake,St. Thomas,7
Bethel,Cornell College,12
Bethel,St John's,11
Bethel,Luther,2
Bethel,Nebraska-Omaha,7
Bethel,Wisconsin- La Crosse,8
Bethel,Northwestern-St. Paul,13
Bethel,Coe,13
Bethel,Winona State,6
Bethel,Macalester,3
Bethel,Carleton Hot Karls,10
Bethel,Minnesota,13
Cornell College,Bethel,7
Cornell College,Luther,4
Cornell College,St John's,8
Cornell College,Iowa,4
Cornell College,Coe,10
Cornell College,Creighton,9
Cornell College,Chicago,0
Creighton,Wisconsin- La Crosse,4
Creighton,Iowa,2
Creighton,Nebraska-Omaha,5
Creighton,Luther,2
Creighton,Carleton Hot Karls,7
Creighton,Northwestern-St. Paul,13
Creighton,Cornell College,13
Central Washington,Washington State,4
Central Washington,Oregon State,5
Central Washington,Idaho,15
Central Washington,Boise State,9
UCLA,Western Washington,10
UCLA,Oregon,9
UCLA,California-Santa Cruz,12
UCLA,Cal Poly-SLO,4
UCLA,Colorado,9
UCLA,British Columbia,12
UCLA,Brigham Young,9
UCLA,Colorado State University,10
UCLA,Santa Clara,6
UCLA,Washington,8
UCLA,Western Washington University,13
UCLA,Whitworth,13
UCLA,Humboldt State,13
UCLA,Utah State,13
UCLA,Colorado School of Mines,13
UCLA,Arizona,12
UCLA,Utah,13
UCLA,Florida,10
California-Santa Cruz,Western Washington,6
California-Santa Cruz,UCLA,1
California-Santa Cruz,Utah,7
California-Santa Cruz,Santa Clara,9
California-Santa Cruz,San Diego State,11
California-Santa Cruz,Cal Poly-SLO,6
California-Santa Cruz,Western Washington University,11
California-Santa Cruz,Dartmouth,7
California-Santa Cruz,Texas-Dallas,9
California-Santa Cruz,Connecticut,13
California-Santa Cruz,Michigan State,13
California-Santa Cruz,Las Positas,11
California-Santa Cruz,Washington,11
California-Santa Cruz,Arizona,13
California-Santa Cruz,Lewis & Clark,11
California-Santa Cruz,California-Davis,4
San Diego State,Colorado,2
San Diego State,California,9
San Diego State,California-Davis,4
San Diego State,Illinois,3
San Diego State,Western Washington,4
San Diego State,California-Santa Cruz,5
San Diego State,Colorado Mesa,11
San Diego State,Cal Poly-Pomona,9
San Diego State,Wisconsin-Oshkosh,10
San Diego State,Montana State,8
San Diego State,Arizona State,7
California,California-Davis,11
California,San Diego State,11
California,Colorado,7
California,Cal Poly-SLO,13
California,British Columbia,7
California,Southern California,11
California,Michigan State,13
California,Washington,12
California,Arizona,13
California,Victoria,9
California,Colorado State University,14
California,California-Santa Barbara,12
California,Ohio State,7
California,Oregon,7
California,Brigham Young,11
California,Northwestern,13
California,Carleton College-CUT,6
California,Colorado State,3
California,Wisconsin,11
California,Duke,13
California,Portland,9
California,Santa Clara,10
California,Texas,10
California,San Jose State,10
California,Whitman,6
California,Air Force,9
California,Washington University,7
California,California-San Diego,13
California,Utah,9
California,Chico State,9
California,Colorado-Denver,13
California-Davis,California,6
California-Davis,Colorado,6
California-Davis,San Diego State,9
California-Davis,Utah,6
California-Davis,Santa Clara,4
California-Davis,California-Santa Barbara,7
California-Davis,Chico State,10
California-Davis,Stanford,13
California-Davis,North Texas,13
California-Davis,California-Santa Cruz,5
Santa Clara,British Columbia,6
Santa Clara,Southern California,3
Santa Clara,Illinois,6
Santa Clara,California-Davis,9
Santa Clara,Western Washington,6
Santa Clara,California-Santa Cruz,10
Santa Clara,Colorado State University,5
Santa Clara,Brigham Young,2
Santa Clara,UCLA,7
Santa Clara,California-San Diego,13
Santa Clara,Arizona,11
Santa Clara,California,2
Santa Clara,San Jose State,13
Santa Clara,Whitman,8
Santa Clara,Texas,13
Southern California,Illinois,10
Southern California,Santa Clara,9
Southern California,British Columbia,7
Southern California,Oregon,8
Southern California,Colorado,8
Southern California,California,13
Southern California,Michigan State,13
Southern California,Washington,13
Southern California,Arizona,13
Southern California,Stanford,13
Southern California,Victoria,11
Southern California,Florida,13
Southern California,Nevada-Reno,13
Southern California,Ottawa Arizona,13
Southern California,Colorado School of Mines,2
Southern California,Arizona State,7
Southern California,Cal State-Fullerton,8
Southern California,Wisconsin-Oshkosh,2
Southern California,Utah,13
Columbus State,Georgia Southern,2
Columbus State,Mississippi State,0
Columbus State,Miami,7
Columbus State,Florida Tech,8
Columbus State,Berry,12
Columbus State,Central Arkansas,15
Miami,Georgia Southern,4
Miami,Columbus State,11
Miami,Troy,6
Miami,Berry,0
Miami,Central Arkansas,15
Miami,Cal State-Fullerton,13
Miami,Cal State-Long Beach,8
Miami,Boise State,6
Miami,Chico State,5
Miami,Arizona State,8
Miami,Colorado Mesa,10
Troy,Florida Tech,14
Troy,Berry,6
Troy,Central Arkansas,15
Troy,Mississippi State,12
Troy,Miami,15
Colorado State University,Santa Clara,13
Colorado State University,UCLA,12
Colorado State University,British Columbia,10
Colorado State University,Brigham Young,7
Colorado State University,California,13
Colorado State University,Texas-Dallas,10
Tennessee Tech,Missouri,4
Tennessee Tech,Northern Illinois,12
Tennessee Tech,Vanderbilt,6
Tennessee Tech,Arkansas State,13
Tennessee Tech,Miami Ohio,10
Tennessee Tech,Ball State,15
Ithaca,Colgate,4
Ithaca,Bowdoin,6
Ithaca,Rensselaer Polytech,0
Ithaca,Wentworth,10
Ithaca,Skidmore,10
Ithaca,Rhode Island,0
Ithaca,Emerson,13
Ithaca,SUNY-Buffalo,13
Ithaca,Maine,4
Ithaca,Amherst Regional,5
Ithaca,Rochester,11
Colgate,Ithaca,13
Colgate,Rensselaer Polytech,12
Colgate,Wentworth,8
Colgate,Bowdoin,12
Colgate,Army,11
Colgate,Boston University,7
Colgate,Rochester,9
Colgate,Williams,5
Colgate,Amherst Regional,7
Colgate,Maine,0
Wentworth,Colgate,7
Wentworth,Rensselaer Polytech,15
Wentworth,Ithaca,11
Wentworth,Boston University,5
Wentworth,Dickinson,12
Wentworth,Rhode Island,10
Wentworth,Northeastern,8
Wentworth,Yale,13
Wentworth,Connecticut,7
Wentworth,Boston College,8
Wentworth,Amherst College,0
Wentworth,SUNY Oneonta,0
Boston University,Rhode Island,9
Boston University,Dickinson,9
Boston University,Skidmore,12
Boston University,Army,12
Boston University,Bowdoin,13
Boston University,Wentworth,15
Boston University,Colgate,13
Skidmore,Dickinson,13
Skidmore,Army,1
Skidmore,Rhode Island,6
Skidmore,Boston University,6
Skidmore,Ithaca,7
Skidmore,Susquehanna,12
Skidmore,SUNY-Buffalo,12
Skidmore,Emerson,13
Skidmore,Williams,8
Skidmore,Rochester,0
Skidmore,Rensselaer Polytech,13
Ursinus,Rhode Island,0
Ursinus,Vermont,0
Ursinus,Rensselaer Polytech,0
Ursinus,Saint Joseph's,0
Saint Joseph's,Susquehanna,5
Saint Joseph's,Cornell,9
Saint Joseph's,Ursinus,13
Saint Joseph's,Rhode Island,13
San Jose State,Texas,10
San Jose State,Santa Clara,5
San Jose State,Whitman,0
San Jose State,California,7
Chico State,Stanford,13
Chico State,California-Davis,7
Chico State,North Texas,9
Chico State,Montana State,10
Chico State,Northern Arizona,10
Chico State,California-Irvine,13
Chico State,Florida,4
Chico State,Miami,10
Chico State,California,11
Chico State,New Mexico,15
Chico State,Cal Poly-Pomona,13
Las Positas,California-Santa Cruz,13
Las Positas,Lewis & Clark,12
Las Positas,Washington,13
Las Positas,Arizona,13
Las Positas,Whitman,6
Las Positas,North Texas,11
Sonoma State,Occidental,6
Sonoma State,Air Force,5
Sonoma State,Nevada-Reno,6
Sacramento State,Oregon,10
Sacramento State,Carleton College-GoP,2
Sacramento State,Claremont,9
Southern Mississippi,Alabama-Birmingham,4
Southern Mississippi,Mississippi,9
Southern Mississippi,Mississippi State,7
Southern Mississippi,Illinois State,15
SUNY-Oneonta,Amherst College,13
SUNY-Oneonta,Tufts,9
SUNY-Oneonta,Hartford,7
SUNY-Oneonta,Boston College,11
SUNY-Oneonta,Maryland-Baltimore County,15
SUNY-Oneonta,St Mary's Maryland,15
SUNY-Oneonta,Delaware,13
SUNY-Oneonta,American,15
SUNY-Oneonta,SUNY Oneonta,15
Hartford,Columbia,9
Hartford,Boston College,4
Hartford,Worcester Polytech,7
Hartford,SUNY-Oneonta,10
Hartford,Connecticut,13
Hartford,Yale,13
University of Massachusetts Amherst,Rutgers,13
University of Massachusetts Amherst,Amherst College,13
University of Massachusetts Amherst,SUNY Oneonta,13
University of Massachusetts Amherst,Southern Connecticut State,12
University of Massachusetts Amherst,Yale,8
University of Massachusetts Amherst,Columbia,13
University of Massachusetts Amherst,Worcester Polytech,11
University of Massachusetts Amherst,Sacred Heart,13
University of Massachusetts Amherst,Massachusetts,9
University of Massachusetts Amherst,Stonehill,6
SUNY Oneonta,Amherst College,12
SUNY Oneonta,Southern Connecticut State,1
SUNY Oneonta,Rutgers,1
SUNY Oneonta,University of Massachusetts Amherst,0
SUNY Oneonta,Yale,4
SUNY Oneonta,Wentworth,15
SUNY Oneonta,Delaware,2
SUNY Oneonta,Lancaster Bible,5
SUNY Oneonta,American,3
SUNY Oneonta,SUNY-Oneonta,1
SUNY Oneonta,St Mary's Maryland,5
SUNY Oneonta,Towson,11
Southern Connecticut State,SUNY Oneonta,13
Southern Connecticut State,Amherst College,13
Southern Connecticut State,Rutgers,10
Southern Connecticut State,University of Massachusetts Amherst,8
Southern Connecticut State,Connecticut,12
Southern Connecticut State,Yale,12
Southern Connecticut State,Stonehill,4
Southern Connecticut State,Sacred Heart,11
Southern Connecticut State,Massachusetts,6
St. Thomas,Michigan Tech,2
St. Thomas,Wisconsin-Eau Claire,6
St. Thomas,Wisconsin,11
St. Thomas,Wisconsin- La Crosse,13
St. Thomas,Drake,13
St. Thomas,Minnesota,9
Stonehill,Massachusetts,8
Stonehill,Southern Connecticut State,13
Stonehill,Yale,6
Stonehill,Sacred Heart,13
Stonehill,University of Massachusetts Amherst,13
St Mary's Maryland,Maryland-Baltimore County,7
St Mary's Maryland,Towson,8
St Mary's Maryland,SUNY-Oneonta,3
St Mary's Maryland,Delaware,3
St Mary's Maryland,SUNY Oneonta,7
St Mary's Maryland,Lancaster Bible,9
Cal State-Fullerton,Miami,7
Cal State-Fullerton,Boise State,8
Cal State-Fullerton,Cal State-Long Beach,4
Cal State-Fullerton,Wisconsin-Oshkosh,7
Cal State-Fullerton,Southern California,10
Cal State-Fullerton,Arizona,9
Cal State-Fullerton,California-Irvine,1
Cal State-Long Beach,Boise State,13
Cal State-Long Beach,Miami,13
Cal State-Long Beach,Cal State-Fullerton,13
Cal State-Long Beach,Arizona,6
Cal State-Long Beach,Colorado Mesa,10
Cal State-Long Beach,Colorado-Denver,5
Cal State-Long Beach,Cal Poly-Pomona,11
Ottawa Arizona,Southern California,7
Ottawa Arizona,Arizona State,4
Ottawa Arizona,Colorado School of Mines,2
Amherst Regional,Rochester,13
Amherst Regional,Colgate,8
Amherst Regional,Rensselaer Polytech,9
Amherst Regional,Williams,10
Amherst Regional,Maine,15
Amherst Regional,Ithaca,15
Siena,SUNY-Buffalo,14
Siena,Maine,4
Siena,SUNY-Binghamton,8
Siena,Emerson,10
Maine,SUNY-Binghamton,13
Maine,Siena,13
Maine,SUNY-Buffalo,9
Maine,Ithaca,9
Maine,Amherst Regional,6
Maine,Rochester,12
Maine,Colgate,15
